,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number)
Run_1077,602.3802600463616,59262.01100687243,369.0596622030748,11007.048986859165
Run_1078,0.09076287199621921,51238.97708558598,102163.5596987978,410918.8202984209
Run_1079,478.52716655953685,59381.987610945216,408.3697028737773,9477.725792583902
Run_1080,1.2339946541311853,59858.14948114877,4189.332478702064,5390.286882807554
Run_1081,0.11261222824885236,59785.04735923589,28683.446104750637,6542.507764143647
Run_1082,0.1126122284821358,59785.04742605175,28687.955698399113,6568.473061259574
Run_1083,0.11261222824839978,59785.04735935364,28704.09830823991,6662.044647959742
Run_1084,0.11260266926652218,59781.52151805657,29535.278288679576,6680.6289824550495
Run_1085,1.6789401566889683,59868.09615107343,5899.4598452066275,4396.869962535147
Run_1086,0.11250153992812073,59757.762601885865,31211.853546761275,7901.9227688219
Run_1087,0.09482903060822008,52847.170322832695,95850.112882901,329600.4225205448
Run_1088,0.11261222824885236,59785.04735923589,28683.446104750637,6542.507764143647
Run_1089,52988.30047074305,11539.245943957572,30.504100149654942,879.179509761598
Run_1090,52988.30047074305,11539.245943957572,30.504100149654942,879.179509761598
Run_1091,52988.30048079234,11539.245943993117,29.828730217835265,814.7823137181507
Run_1092,52988.30048137064,11539.245943992992,30.49591901797603,878.4004409646782
Run_1093,52988.30042638697,11539.246011099967,30.504208666303114,879.1806545949895
Run_1094,0.0011077747439420787,3209.3492727588605,720474.895270196,3561038.2342285044
Run_1095,52988.30047074305,11539.245943957572,30.504100149654942,879.179509761598
Run_1096,52988.30047074305,11539.245943957572,30.504100149654942,879.179509761598
Run_1097,0.0011077725179908567,3209.348295681065,718338.2402219246,3561440.1947699627
Run_1098,0.001107774490400741,3209.3492070976395,718345.195849365,3561502.4400664927
Run_1099,0.0011077726669625734,3209.3483432844178,718338.7055504379,3561443.984307923
Run_1100,0.0011077727356865173,3209.3483489955993,720467.8657695967,3560975.3396672467
Run_1101,52988.30042732736,11539.24601108826,29.794341830660873,811.4895181777838
Run_1102,0.0011077725179908567,3209.348295681065,718338.2402219246,3561440.1947699627
Run_1103,0.0011077725179908567,3209.348295681065,718338.2402219246,3561440.1947699627
Run_1104,0.0011077725179908567,3209.348295681065,718338.2402219246,3561440.1947699627
Run_1105,0.11244633231564619,59746.67541171079,31322.877900679858,8675.154839766867
Run_1106,0.11244633231564619,59746.67541171079,31322.877900679858,8675.154839766867
Run_1107,0.1124463323606781,59746.67541713017,31313.53586287223,8614.599144956686
Run_1108,0.11244633236087025,59746.67541728162,31321.425668556396,8665.72137643163
Run_1109,0.11244246507793026,59745.31800630751,31604.477109913398,8729.383742641456
Run_1110,1.6294024827709148,59850.07222906642,3191.233471939173,5944.13036168062
Run_1111,0.11244633231564619,59746.67541171079,31322.877900679858,8675.154839766867
Run_1112,0.0029468050152402954,4099.189726673323,9022268897.981915,28604557788.135548
Run_1113,1223217.2585655644,6913.98705372197,5122.170084140812,807427.9875117256
Run_1114,1223217.258590456,6913.987054102481,5181.953450783578,820305.8076516318
Run_1115,1223217.2585605015,6913.987053758856,5135.863706496355,810384.0220242849
Run_1116,1223217.2633071237,6913.982221749971,5122.166596924266,807427.9530714335
Run_1117,0.0029321629841050677,4094.5915383734773,9005159026.224524,28609220168.256874
Run_1118,1223217.2585655644,6913.98705372197,5122.170084140812,807427.9875117256
Run_1119,1.5576925066756366,59849.85106031933,3281.767700319623,5888.450348793653
Run_1120,1223217.2585655644,6913.98705372197,5122.170084140812,807427.9875117256
Run_1121,0.0013167864808713908,3472.583931889764,683494952.0722953,4297778865.844329
Run_1122,0.0013167864808713908,3472.583931889764,683494952.0722953,4297778865.844329
Run_1123,0.0013191703793758785,3473.311030538025,683495668.701392,4297783431.856629
Run_1124,0.0013032766059152365,3467.00863023391,660352927.2555014,4130072001.481784
Run_1125,0.0013169129824975984,3472.656765008986,686916010.2466561,4296814061.2642355
Run_1126,0.0013984157630108432,3482.601983809661,938946998.0643672,4208845419.6359267
Run_1127,0.0013167864808713908,3472.583931889764,683494952.0722953,4297778865.844329
Run_1128,0.08384498499317813,48487.58504859517,93228.32681446587,515516.49124642723
Run_1129,0.10138461524737309,55404.213422905974,95501.75639553343,211970.33345841616
Run_1130,0.10138461515095548,55404.21335940462,92243.94768405102,192065.2832961852
Run_1131,0.10138461530061363,55404.21344775742,96530.31941820351,218293.83412235416
Run_1132,0.10138459268843708,55404.21035838784,95324.49832262567,212006.53050989873
Run_1133,0.0838450040108849,48487.58772969464,92781.22266330183,508504.27545659867
Run_1134,0.10138461524737309,55404.213422905974,95501.75639553343,211970.33345841616
Run_1135,0.00139521537672526,3481.603133417944,943490486.5957013,4207505491.923651
Run_1136,0.10138461524737309,55404.213422905974,95501.75639553343,211970.33345841616
Run_1137,0.1086288294108607,58154.39920936558,98881.22434635399,90842.73104057735
Run_1138,0.1086288294108607,58154.39920936558,98881.22434635399,90842.73104057735
Run_1139,0.10862882937472738,58154.3991886733,97909.76005227202,87650.83603337783
Run_1140,0.10862882943827647,58154.39922480099,99575.5270616129,93134.61207363698
Run_1141,0.1086287843182396,58154.393510078706,98596.69549818453,90903.90528370009
Run_1142,0.0711682810885172,43350.71207821085,94986.62661286024,724907.3342122104
Run_1143,0.1080928553644062,57910.15919438653,104604.64512047457,104246.45857946959
Run_1144,0.0016327439100560638,3511.9363506904338,39161115.253240064,81448526.82378693
Run_1145,0.0009087435742380686,3182.2486510113986,37740224.006749675,145905748.62829322
Run_1146,0.0009088011505504213,3182.2662227207024,37740235.6760269,145905795.54210594
Run_1147,0.0009083858041586152,3182.128288631301,37735987.17661597,145880245.33708316
Run_1148,0.0009087892182308888,3182.2739062509686,38896970.840409465,145647742.949226
Run_1149,0.0018696166242194476,3592.686266454892,69829909.44011644,130961948.28041372
Run_1150,0.0008055536981331088,3140.5470400707104,19606371.111272037,89712568.65319729
Run_1151,0.06665375123360076,41481.34233428422,97075.12002828791,812301.8262738237
Run_1152,0.0009087435742380686,3182.2486510113986,37740224.006749675,145905748.62829322
Run_1153,0.0010228751751313202,3184.10106501622,618908.3591715932,3577647.288616895
Run_1154,0.0010228751751313202,3184.10106501622,618908.3591715932,3577647.288616895
Run_1155,0.0010228663338604587,3184.097671862795,614278.1731509335,3553496.7515317844
Run_1156,0.0010228714415350857,3184.0997339441483,618876.664164876,3577375.0394206783
Run_1157,0.0010228732621110712,3184.100623168267,602195.7830764524,3581025.8784092907
Run_1158,0.0010520702806154096,3192.8548090169074,654266.6370589839,3571390.892719769
Run_1159,0.000888572020191809,3130.11524540903,309185.0395148641,2779479.6890215874
Run_1160,0.11220334207041006,59644.10730971672,49265.51348920691,12581.862638974839
Run_1161,0.11241216184853133,59708.86844664654,41177.24139594805,5620.020845077184
Run_1162,0.11241216188054728,59708.868468318076,42531.48571791641,8975.559432797003
Run_1163,0.11241216187264173,59708.86846350153,42284.64470330309,8244.247439445295
Run_1164,0.11242765813955845,59714.58666999103,40271.06139366471,5438.75335360032
Run_1165,0.11234709925663053,59684.02957077912,44434.35168917558,6317.228050358704
Run_1166,0.1122389900793611,59658.69415367544,45533.54916871576,7126.076049348845
Run_1167,0.0009056859864202799,3135.2031995819557,176553.0275153902,2058641.1051458206
Run_1168,0.11241216184853133,59708.86844664654,41177.24139594805,5620.020845077184
Run_1169,0.11246994835733666,59756.51742627859,29214.87621902575,7837.923239431943
Run_1170,0.11246994835733666,59756.51742627859,29214.87621902575,7837.923239431943
Run_1171,0.11246994835511488,59756.517425175094,29172.495775394007,7552.86514540498
Run_1172,0.11246994839724925,59756.51743749339,29294.84737118704,8399.175818792437
Run_1173,0.11248482157882801,59761.676317123776,28076.493523532536,7645.926639525807
Run_1174,0.11256289434438974,59791.789552358205,20971.345969091566,6762.824975038952
Run_1175,0.11254507188349253,59774.699928736685,27584.666370267507,6979.160344517377
Run_1176,0.0009674210054126985,3193.09924211088,51213861.957738176,142782918.99956924
Run_1177,0.0010173995418311344,3234.666301468083,30193261.741110727,84819091.49932235
Run_1178,0.0010174146494885447,3234.6711600373415,30193264.24976916,84819098.63317876
Run_1179,0.001017019381351514,3234.5366188918024,30177787.053105555,84751712.31482251
Run_1180,0.0010173937381206157,3234.6631238871096,30050214.11842396,84856581.20148
Run_1181,0.0008412454117918366,3148.287182120519,26693752.884234454,88163952.11206561
Run_1182,0.0011687702098329043,3280.2680599072687,57069029.23757769,136605481.14505902
Run_1183,0.11263629789599998,59809.08371206233,19269.163922392163,6400.968978328798
Run_1184,0.0010173995418311344,3234.666301468083,30193261.741110727,84819091.49932235
Run_1185,129947.82990144988,9716.319063955141,3304.240973854317,468785.47418422677
Run_1186,129947.82990144988,9716.319063955141,3304.240973854317,468785.47418422677
Run_1187,129947.82990972398,9716.319073284532,4240.958180204717,580594.1419158868
Run_1188,129947.82990960176,9716.319064819538,3400.4708242223446,480261.2639330087
Run_1189,129947.83330996595,9716.315651832228,3304.237632712163,468785.461032073
Run_1190,151379.60169184327,4399.144794057102,733.9343034637961,63334.17240269252
Run_1191,129947.82990144988,9716.319063955141,3304.240973854317,468785.47418422677
Run_1192,41.13677341452277,59825.269112346614,339.09162029761114,10791.833065615394
Run_1193,1176.6769414260027,58700.831865716726,343.120975926706,11889.562230534271
Run_1194,1176.6769414381874,58700.83186435288,333.15094998070066,10766.897710552152
Run_1195,1176.676941447206,58700.831866147506,343.05021443445037,11881.60157422978
Run_1196,1176.6763459080803,58700.83226038197,343.12279024902995,11889.585027498217
Run_1197,41.13680972522076,59825.27235410527,348.6336856351906,12041.348250296527
Run_1198,1176.6769414260027,58700.831865716726,343.120975926706,11889.562230534271
Run_1199,151379.6027560905,4399.143716679746,805.1859931498775,76392.33871161763
Run_1200,1176.6769414260027,58700.831865716726,343.120975926706,11889.562230534271
Run_1201,0.08661860244027643,49598.05957697558,94081.65108691457,470226.0069345321
Run_1202,0.08661860244027643,49598.05957697558,94081.65108691457,470226.0069345321
Run_1203,0.08661860242899075,49598.05957345188,93480.10304998788,464079.05910340365
Run_1204,0.08661860246365441,49598.05959192723,94230.17405986307,471745.0309679955
Run_1205,0.08661861270820786,49598.06107952148,94214.68732615066,470199.3096296861
Run_1206,0.09174045563130362,51631.32631054245,95181.85254992348,383168.15902262856
Run_1207,0.08661860244027643,49598.05957697558,94081.65108691457,470226.0069345321
Run_1208,0.0013195725707237196,3473.283322543088,708824004.0593679,4294339177.0560217
Run_1209,0.001322836661100089,3474.11499692926,768251563.25274,4286795902.7356763
Run_1210,0.0013249529385808447,3474.777767605358,768252724.3343542,4286802780.872005
Run_1211,0.0013216072032056362,3473.7133604673277,768249752.5250565,4286784299.193098
Run_1212,0.0013227423373447184,3474.0599808956367,765627954.6401389,4287544085.2906523
Run_1213,0.0013183380033519765,3472.9164867712207,711235496.0612333,4293650706.7243767
Run_1214,0.001322836661100089,3474.11499692926,768251563.25274,4286795902.7356763
Run_1215,0.09174046622245693,51631.327831931034,95005.21363852454,380389.69104938867
Run_1216,0.001322836661100089,3474.11499692926,768251563.25274,4286795902.7356763
Run_1217,0.0019895620265679465,3753.2267921227376,3410185626.843839,13803279473.680304
Run_1218,0.0019895620265679465,3753.2267921227376,3410185626.843839,13803279473.680304
Run_1219,0.0020397926438064135,3771.6745966787025,3419360254.54815,13861854674.861223
Run_1220,0.002027525155213072,3767.7424885172154,3419348017.307608,13861794659.865013
Run_1221,0.00199078140658515,3754.075452626536,3461072413.8711734,13789392693.853615
Run_1222,0.0019699200673064963,3748.3531529866314,3117239837.272093,13850347536.24583
Run_1223,0.0027661150545972035,4034.457728103267,8395514464.807297,28598020852.126575
Run_1224,0.0011333180021195714,3216.8294985550733,753332.7655479341,3554727.759882622
Run_1225,0.0012107611750632134,3251.4364071730647,1071128.2366324253,4285654.107971761
Run_1226,0.0012107581376137014,3251.4350779571546,1071118.935975656,4285567.897814798
Run_1227,0.0012107604009138617,3251.4358640812334,1071124.8165675804,4285620.674938061
Run_1228,0.0012107602056622866,3251.43568387618,1038762.2242994485,4292421.210183709
Run_1229,0.0012735751394041617,3269.940155769671,1174322.1804410946,4268520.481949939
Run_1230,0.001088360285396562,3203.629795800176,699907.8081576956,3563828.8428545822
Run_1231,0.0028631953912246566,4075.325026540963,7899977099.077669,28807002943.913887
Run_1232,0.0012107611750632134,3251.4364071730647,1071128.2366324253,4285654.107971761
Run_1233,42765.78127387975,19405.94245969472,434.8176108432069,22616.468275030926
Run_1234,42765.78127387975,19405.94245969472,434.8176108432069,22616.468275030926
Run_1235,42765.78127687211,19405.942459664537,433.3450008562192,22430.639210087345
Run_1236,42765.78127672882,19405.942459445923,395.8663753985849,17605.111148050346
Run_1237,42765.78121605441,19405.942535824444,434.8187380936789,22616.46824560161
Run_1238,0.06460250211838717,39682.43996863537,451869.3902911856,1108872.8863260816
Run_1239,47097.81613309335,16461.121451628278,445.075610497398,29267.189568430564
Run_1240,2.6512666421871094,59876.26160424167,2771.190189155367,4354.21804905129
Run_1241,0.11271725227001918,59840.241059100015,10390.332413709737,4120.028713069264
Run_1242,0.11271725227046335,59840.241059447966,10417.524338534848,4673.262658405852
Run_1243,0.11271725220852441,59840.24104593114,10462.662109992993,5672.077612497615
Run_1244,0.11272387552107083,59842.52691626722,9652.263840680955,4074.849048958088
Run_1245,3.47106723609745,59866.20571502291,453.5861929115744,3730.551811043444
Run_1246,0.11278882115775316,59852.55779880046,11426.655787912066,3479.709071707724
Run_1247,0.05780906797324766,36388.03746529241,467710.03370348393,1102576.7594313947
Run_1248,0.11271725227001918,59840.241059100015,10390.332413709737,4120.028713069264
Run_1249,0.0012352764719410264,3311.7240027590406,57970732.543170564,135740252.96947458
Run_1250,0.0012352764719410264,3311.7240027590406,57970732.543170564,135740252.96947458
Run_1251,0.0012350067597692719,3311.6377815171045,57970402.23194301,135739250.20778722
Run_1252,0.001235177464358436,3311.693229521374,57970687.318283245,135740134.1018976
Run_1253,0.0012352712465348006,3311.7209152639275,57829133.13789961,135777327.29879496
Run_1254,0.0009519880628062592,3187.0479730605857,50478758.66254836,143578822.202691
