,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_1381,0.0891048,50611.10962,92145.25134,330401.8195,,,,,
Run_1382,1332.82458,58504.96617,365.2110584,8315.476857,,,,,
Run_1383,0.080499381,47166.43394,100435.1829,451070.0746,,,,,
Run_1384,0.000700427,3091.412162,4061455.367,21049865.59,,,,,
Run_1385,151966.6901,4137.477621,799.8445093,39205.40903,,,,,
Run_1386,151975.1235,4018.898143,747.0939004,34571.09187,,,,,
Run_1387,151975.1235,4018.898143,773.3072701,38302.08707,,,,,
Run_1388,151975.1235,4018.898143,764.8082545,37096.31683,,,,,
Run_1389,0.000919946,3182.675257,12350347.32,37045197.56,,,,,
Run_1390,103373.6123,3606.596635,390.9697385,12851.04585,,,,,
Run_1391,2360.892122,57467.75022,266.2226894,9025.297296,,,,,
Run_1392,151975.1235,4018.898143,764.8082545,37096.31683,,,,,
Run_1393,1226841.218,7808.023332,5484.034505,126565.4554,,,,,
Run_1394,1224621.433,7227.511483,4650.683421,104817.4795,,,,,
Run_1395,1226841.218,7808.023331,5361.533329,116852.283,,,,,
Run_1396,1226841.218,7808.023332,5504.262192,128170.2081,,,,,
Run_1397,1226841.218,7808.023332,5484.034505,126565.4554,,,,,
Run_1398,0.002463688,3905.761182,97447224.06,420598342.1,,,,,
Run_1399,468210.6211,4476.130761,1422.205545,21388.18472,,,,,
Run_1400,29.26035319,59716.95609,317.4224367,3898.444709,,,,,
Run_1401,0.111531845,59464.74162,59452.45274,7197.441829,,,,,
Run_1402,0.110457243,59123.01833,72113.16475,7060.465404,,,,,
Run_1403,0.110457243,59123.0183,71612.2616,6821.19177,,,,,
Run_1404,0.110457243,59123.01832,71874.83122,6946.401679,,,,,
Run_1405,24.625616,59689.26528,2117.790687,2321.089422,,,,,
Run_1406,0.109919136,58960.99725,73859.78212,8327.487017,,,,,
Run_1407,0.001269655,3458.489966,697278.9055,12010601.79,,,,,
Run_1408,0.110457243,59123.01832,71874.83122,6946.401679,,,,,
Run_1409,0.110299941,59059.21766,73187.24421,11484.67203,,,,,
Run_1410,0.110842536,59237.31304,69427.80318,11734.02674,,,,,
Run_1411,0.110299941,59059.21766,73337.76517,11596.34998,,,,,
Run_1412,0.110299941,59059.2176,69778.87645,9050.515479,,,,,
Run_1413,0.110299941,59059.21766,73187.24421,11484.67203,,,,,
Run_1414,0.110254213,59041.74525,73499.35251,11714.88178,,,,,
Run_1415,0.11052373,59127.83806,72245.90073,10567.95236,,,,,
Run_1416,0.000842602,3135.963742,49698.47091,565801.068,,,,,
Run_1417,0.000800319,3114.130464,34780.96072,526611.6732,,,,,
Run_1418,0.000858451,3133.277427,56275.26989,704052.1142,,,,,
Run_1419,0.000858452,3133.278039,63408.76258,731000.4357,,,,,
Run_1420,0.000858452,3133.277792,63296.8418,730541.9887,,,,,
Run_1421,0.000865161,3135.449453,64406.41471,730482.2741,,,,,
Run_1422,0.000906505,3157.38696,91193.80886,797552.2088,,,,,
Run_1423,0.111002299,59281.88713,67538.79459,10062.83466,,,,,
Run_1424,0.000858452,3133.277792,63296.8418,730541.9887,,,,,
Run_1425,0.016875519,16784.46482,343610.3817,1329972.234,,,,,
Run_1426,0.019454781,18271.87716,398715.1104,1486316.003,,,,,
Run_1427,0.016875519,16784.46486,343827.213,1330567.662,,,,,
Run_1428,0.016875519,16784.46484,343723.8943,1330283.561,,,,,
Run_1429,0.016875519,16784.46482,343610.3817,1329972.234,,,,,
Run_1430,0.008547475,11267.02774,310181.738,1412800.467,,,,,
Run_1431,0.021796025,19808.05078,275859.5687,1220913.174,,,,,
Run_1432,0.112562937,59805.47653,13163.93243,5308.985176,,,,,
Run_1433,0.112638473,59816.12394,15605.4366,4660.798122,,,,,
Run_1434,0.112687895,59827.94532,14293.33635,4702.077435,,,,,
Run_1435,0.112687895,59827.94532,14294.06699,4711.732898,,,,,
Run_1436,0.112687895,59827.94532,14294.61982,4719.041571,,,,,
Run_1437,0.112699757,59832.47056,12981.99992,4637.862805,,,,,
Run_1438,0.112602052,59812.25307,13640.9745,5541.35341,,,,,
Run_1439,0.013127052,14682.71668,273003.6631,1470483.395,,,,,
Run_1440,0.112687895,59827.94532,14294.61982,4719.041571,,,,,
Run_1441,0.092552503,51947.93146,102067.9483,355652.104,,,,,
Run_1442,0.081283834,47519.76413,91352.61707,320563.4535,,,,,
Run_1443,0.092552503,51947.93146,102219.8629,356811.293,,,,,
Run_1444,0.092552503,51947.93147,102110.0876,355973.6184,,,,,
Run_1445,0.092552503,51947.93146,102067.9483,355652.104,,,,,
Run_1446,0.091534633,51548.22796,101891.8087,372251.3517,,,,,
Run_1447,0.092552503,51947.93146,102067.9483,355652.104,,,,,
Run_1448,0.000825843,3142.180661,22250049.99,74776080.21,,,,,
Run_1449,0.000824913,3142.106802,21929217.1,74809814.52,,,,,
Run_1450,0.000813239,3140.897463,5038433.806,18528352.63,,,,,
Run_1451,0.000813241,3140.89833,5038434.291,18528354.15,,,,,
Run_1452,0.000813242,3140.898529,5038434.388,18528354.48,,,,,
Run_1453,0.000814603,3141.006341,5135356.9,18521967.7,,,,,
Run_1454,0.000813242,3140.898529,5038434.388,18528354.48,,,,,
Run_1455,0.079847611,46940.78632,90769.04905,335237.2746,,,,,
Run_1456,0.000813242,3140.898529,5038434.388,18528354.48,,,,,
Run_1457,0.001276638,3459.279494,37634159.92,345412079.7,,,,,
Run_1458,0.001244723,3458.253816,86005.75779,3878113.443,,,,,
Run_1459,0.001276305,3459.16503,37624884.63,345357913.6,,,,,
Run_1460,0.001276676,3459.291393,37634173.45,345412167.4,,,,,
Run_1461,0.001276638,3459.279494,37634159.92,345412079.7,,,,,
Run_1462,0.001276194,3459.266949,37220563.62,345439178.2,,,,,
Run_1463,0.002418506,3911.258019,392487023.6,1962696315,,,,,
Run_1464,0.05048781,34490.42592,64964.93753,506208.0102,,,,,
Run_1465,0.036148398,27995.77947,59184.35702,600969.7954,,,,,
Run_1466,0.004496567,8820.179324,14031.67187,178286.9643,,,,,
Run_1467,0.004496567,8820.179321,14023.41339,178101.3463,,,,,
Run_1468,0.004496567,8820.179322,14027.15553,178183.5006,,,,,
Run_1469,0.004658311,8982.369986,14281.69918,178124.9126,,,,,
Run_1470,0.008199214,11856.18746,18868.29276,175854.8435,,,,,
Run_1471,0.00221278,3901.541923,588524.8514,14530985.33,,,,,
Run_1472,0.004496567,8820.179322,14027.15553,178183.5006,,,,,
Run_1473,0.00088191,3149.183983,103427.8784,915522.5931,,,,,
Run_1474,0.001052592,3203.739562,430452.0714,2235929.317,,,,,
Run_1475,0.00088191,3149.184048,103429.0541,915537.6565,,,,,
Run_1476,0.00088191,3149.184049,103429.0761,915537.9567,,,,,
Run_1477,0.00088191,3149.183983,103427.8784,915522.5931,,,,,
Run_1478,0.000875191,3146.931428,101818.3861,915605.5233,,,,,
Run_1479,0.000773085,3094.80759,39894.92536,736856.3991,,,,,
Run_1480,0.110766424,59197.37748,70826.21468,13520.90634,,,,,
Run_1481,0.111255378,59342.34983,67830.45506,10895.66712,,,,,
Run_1482,0.112063016,59600.07157,53345.92819,10213.13878,,,,,
Run_1483,0.112063016,59600.07157,53344.2842,10210.0802,,,,,
Run_1484,0.112063016,59600.07159,53386.17478,10288.20099,,,,,
Run_1485,0.112076717,59605.30438,52828.71896,10117.42785,,,,,
Run_1486,0.111723729,59502.81252,59127.4028,13844.42358,,,,,
Run_1487,0.000854712,3120.036192,145174.7004,1592188.031,,,,,
Run_1488,0.112063016,59600.07159,53386.17478,10288.20099,,,,,
Run_1489,0.001408069,3476.597919,541388809.1,2139809179,,,,,
Run_1490,0.00129073,3458.746546,3709009.702,28370178.09,,,,,
Run_1491,0.00140516,3475.698951,541387385.5,2139803633,,,,,
Run_1492,0.001406102,3475.999589,541388241.2,2139807031,,,,,
Run_1493,0.001408069,3476.597919,541388809.1,2139809179,,,,,
Run_1494,0.001381575,3474.371836,524016356.9,2150348364,,,,,
Run_1495,0.003049209,4034.120828,5437207099,13576738028,,,,,
Run_1496,0.000777842,3132.824118,6430085.161,24802895.66,,,,,
Run_1497,0.001016684,3212.099765,33291433,79977434.73,,,,,
Run_1498,0.000904274,3181.282321,670622.1649,2793954.796,,,,,
Run_1499,0.000904273,3181.281999,670620.9606,2793951.868,,,,,
Run_1500,0.000904263,3181.277984,654751.8182,2765058.269,,,,,
Run_1501,0.000909407,3181.680496,686416.7811,2764501.48,,,,,
Run_1502,0.000694833,3090.920357,133131.639,1280558.096,,,,,
Run_1503,0.002517219,3904.671962,32094364.86,126869312.4,,,,,
Run_1504,0.000904263,3181.277984,654751.8182,2765058.269,,,,,
Run_1505,4.756887938,59820.32525,1830.283876,2640.917477,,,,,
Run_1506,6.252127745,59789.81314,2249.113374,2435.250905,,,,,
Run_1507,4.756887944,59820.32535,1872.273233,4144.077467,,,,,
Run_1508,4.756887944,59820.32534,1870.538801,4081.634197,,,,,
Run_1509,4.756887938,59820.32525,1830.283876,2640.917477,,,,,
Run_1510,4.012152628,59816.464,3461.413575,2667.630328,,,,,
Run_1511,4.756887938,59820.32525,1830.283876,2640.917477,,,,,
Run_1512,50092.49982,13464.15359,221.3856096,15761.28532,,,,,
Run_1513,47649.45144,15628.22466,232.2081095,27824.21199,,,,,
Run_1514,51370.81399,12215.84145,185.024983,20675.23202,,,,,
Run_1515,51370.81399,12215.84145,186.0700931,20963.24407,,,,,
Run_1516,51370.81399,12215.84145,193.0319258,22852.80042,,,,,
Run_1517,53384.50752,10470.73799,225.3328253,22742.08455,,,,,
Run_1518,51370.81399,12215.84145,193.0319258,22852.80042,,,,,
Run_1519,5.267453855,59784.7379,4433.361282,4206.409521,,,,,
Run_1520,51370.81399,12215.84145,193.0319258,22852.80042,,,,,
Run_1521,0.000674017,3089.285204,24393.19738,602985.5936,,,,,
Run_1522,0.000700469,3091.450837,6050365.332,32127119.89,,,,,
Run_1523,0.000674017,3089.285207,24393.20219,602985.6591,,,,,
Run_1524,0.000674017,3089.285207,24393.20191,602985.6622,,,,,
Run_1525,0.000674017,3089.285204,24393.19738,602985.5936,,,,,
Run_1526,0.000673315,3089.229569,23861.15143,602989.8406,,,,,
Run_1527,0.000674017,3089.285204,24393.19738,602985.5936,,,,,
Run_1528,0.001263831,3458.431219,372378.6599,8185729.15,,,,,
Run_1529,0.001262948,3458.42309,362817.083,8185804.986,,,,,
Run_1530,0.001315675,3470.167219,535329858.6,3015963034,,,,,
Run_1531,0.001315655,3470.16117,535329855.1,3015963026,,,,,
Run_1532,0.001315929,3470.242527,535329892.9,3015963208,,,,,
Run_1533,0.001316583,3470.391403,541897217.5,3015288784,,,,,
Run_1534,0.001315929,3470.242527,535329892.9,3015963208,,,,,
Run_1535,0.000700139,3091.425323,5977135.241,32134193.5,,,,,
Run_1536,0.001315929,3470.242527,535329892.9,3015963208,,,,,
Run_1537,0.084323874,48844.32536,77482.49701,69685.10358,,,,,
Run_1538,0.107119632,57642.46656,94097.97963,88982.2686,,,,,
Run_1539,0.084323874,48844.32533,76216.97661,66322.99477,,,,,
Run_1540,0.084323874,48844.32536,77343.97021,69316.66763,,,,,
Run_1541,0.084323874,48844.32536,77482.49701,69685.10358,,,,,
Run_1542,196.2699978,59455.64101,147.791682,2576.142783,,,,,
Run_1543,0.078643689,46550.71298,77338.37872,83612.84958,,,,,
Run_1544,0.1111191,59403.08546,56461.16868,3622.124033,,,,,
Run_1545,0.91533372,59527.65702,36249.08083,2453.95013,,,,,
Run_1546,0.258588478,59826.0178,8998.692659,5167.514678,,,,,
Run_1547,0.258588478,59826.01778,8981.472668,4754.142271,,,,,
Run_1548,0.258588477,59826.01776,8967.390412,4425.477067,,,,,
Run_1549,0.112563808,59799.07846,16892.83559,4857.15677,,,,,
Run_1550,0.249717947,59839.21166,10514.34396,3769.357375,,,,,
Run_1551,45.45504041,59784.7919,317.4200307,8364.767864,,,,,
Run_1552,0.258588477,59826.01776,8967.390412,4425.477067,,,,,
Run_1553,0.000793695,3139.358278,4329454.213,20533856.21,,,,,
Run_1554,0.000770481,3137.483833,602962.7611,4633915.836,,,,,
Run_1555,0.000793689,3139.356402,4329452.022,20533847.97,,,,,
Run_1556,0.0007937,3139.360528,4329455.588,20533861.8,,,,,
Run_1557,0.000793695,3139.358278,4329454.213,20533856.21,,,,,
Run_1558,0.000798798,3139.76195,4616447.924,20508906.88,,,,,
Run_1559,0.000691226,3090.651402,1472364.844,10578449.39,,,,,
Run_1560,0.000793695,3139.358278,4329454.213,20533856.21,,,,,
Run_1561,0.000693253,3090.811933,1567819.731,10571436.42,,,,,
Run_1562,0.000684132,3090.080656,237635.4116,2703013.843,,,,,
Run_1563,0.000684133,3090.080445,237635.185,2703012.169,,,,,
Run_1564,0.000684133,3090.080627,237635.3935,2703013.69,,,,,
Run_1565,0.000681556,3089.87788,217914.5795,2703620.189,,,,,
Run_1566,0.000776497,3137.958049,661289.6781,4631973.278,,,,,
Run_1567,0.000684133,3090.080627,237635.3935,2703013.69,,,,,
Run_1568,0.000684133,3090.080627,237635.3935,2703013.69,,,,,
Run_1569,0.001123825,3214.159106,537123.0479,2543213.259,,,,,
Run_1570,0.000714163,3083.994823,8241.08628,176630.2777,,,,,
Run_1571,0.001123827,3214.160025,537132.8397,2543282.511,,,,,
Run_1572,0.001123826,3214.159378,537127.0598,2543239.182,,,,,
Run_1573,0.001123825,3214.159106,537123.0479,2543213.259,,,,,
Run_1574,0.000981493,3171.63028,401633.7533,2560549.412,,,,,
Run_1575,0.000946664,3147.321315,273139.4727,2046940.688,,,,,
Run_1576,0.001123825,3214.159106,537123.0479,2543213.259,,,,,
Run_1577,0.00086378,3122.730352,203367.1077,2054328.831,,,,,
Run_1578,0.000595198,3030.820207,5415.949587,169868.7074,,,,,
Run_1579,0.000595198,3030.820208,5415.99342,169869.7775,,,,,
Run_1580,0.000595198,3030.820208,5415.995598,169869.8293,,,,,
Run_1581,0.000684514,3065.452922,6628.379282,169811.2678,,,,,
Run_1582,0.000605105,3039.027797,6209.003585,176702.3129,,,,,
Run_1583,0.000595198,3030.820208,5415.995598,169869.8293,,,,,
Run_1584,0.000595198,3030.820208,5415.995598,169869.8293,,,,,
Run_1585,1233969.323,4388.436141,605.3513318,17108.51168,,,,,
Run_1586,1234122.725,4437.022046,625.9833846,17577.71313,,,,,
Run_1587,1233969.323,4388.436141,575.2985464,13660.65992,,,,,
Run_1588,1233969.323,4388.436141,636.9553066,20720.34488,,,,,
Run_1589,1233969.323,4388.436141,605.3513318,17108.51168,,,,,
Run_1590,0.002530151,3907.174716,194839441.8,648527649.9,,,,,
Run_1591,1233969.323,4388.436141,605.3513318,17108.51168,,,,,
Run_1592,1233969.323,4388.436141,605.3513318,17108.51168,,,,,
Run_1593,0.002531997,3907.944756,196872978.4,652803748.9,,,,,
Run_1594,0.002608787,3926.764203,1084081684,3051339545,,,,,
Run_1595,0.002580999,3913.545445,872290680.8,2585509799,,,,,
Run_1596,0.002603221,3924.890641,1084044191,3051229558,,,,,
Run_1597,1234122.725,4437.022046,648.3926462,20121.17523,,,,,
Run_1598,0.002603221,3924.890641,1084044191,3051229558,,,,,
Run_1599,0.002603221,3924.890641,1084044191,3051229558,,,,,
Run_1600,0.002603221,3924.890641,1084044191,3051229558,,,,,
Run_1601,760.6667737,59014.32738,288.559682,6416.200118,,,,,
Run_1602,1646.443984,58042.38035,183.1661278,3742.661953,,,,,
Run_1603,760.6667737,59014.32738,290.8728074,6599.922021,,,,,
Run_1604,760.6667737,59014.32738,290.150613,6542.56535,,,,,
Run_1605,760.6667737,59014.32738,288.559682,6416.200118,,,,,
Run_1606,0.098085999,54196.66299,90648.90069,126856.9829,,,,,
Run_1607,956.7571392,58820.82922,249.4554151,7062.489155,,,,,
Run_1608,39217.51745,22346.30757,157.2843093,19783.67685,,,,,
Run_1609,0.001214329,3309.234351,238973.8791,1118524.008,,,,,
Run_1610,0.001070885,3199.1412,48821.79289,408571.5559,,,,,
Run_1611,0.001070885,3199.141213,48822.50376,408574.6466,,,,,
Run_1612,0.001070885,3199.141221,48822.92342,408576.4691,,,,,
Run_1613,54242.09545,9640.707878,164.9225858,11666.56852,,,,,
Run_1614,0.000915919,3138.731746,29384.72264,379219.0976,,,,,
Run_1615,0.077370838,46010.3259,79554.14448,135323.0769,,,,,
Run_1616,0.001070885,3199.141221,48822.92342,408576.4691,,,,,
Run_1617,0.002005543,3755.688366,2545271220,10491642612,,,,,
Run_1618,0.001919072,3716.37897,742295228.9,3072046936,,,,,
Run_1619,0.002003477,3755.076317,2545270922,10491641345,,,,,
Run_1620,0.002001219,3754.397981,2545270475,10491639383,,,,,
Run_1621,0.002005543,3755.688366,2545271220,10491642612,,,,,
Run_1622,0.001980503,3750.337549,2309098242,10530981525,,,,,
Run_1623,0.002810497,4042.066748,6321350482,21612079082,,,,,
Run_1624,0.112363056,59709.91905,39173.51996,9303.244953,,,,,
Run_1625,0.112125903,59630.3287,48963.20589,12504.65457,,,,,
Run_1626,0.111751292,59515.19496,57947.54156,13098.90592,,,,,
Run_1627,0.111751292,59515.19497,57975.63234,13152.3265,,,,,
Run_1628,0.111751291,59515.19495,57882.35509,12975.41557,,,,,
Run_1629,0.111955319,59592.87638,50171.59895,10473.00971,,,,,
Run_1630,0.111885805,59553.49168,55732.98855,11626.51488,,,,,
Run_1631,0.002541041,3936.678299,1610286839,6184223296,,,,,
Run_1632,0.111751291,59515.19495,57882.35509,12975.41557,,,,,
Run_1633,0.112068495,59599.95351,53456.05292,10262.96128,,,,,
Run_1634,0.112298234,59671.8121,46851.27416,9824.00879,,,,,
Run_1635,0.112068495,59599.95351,53078.6015,9577.561809,,,,,
Run_1636,0.112068495,59599.95351,53331.00165,10031.96826,,,,,
Run_1637,0.112068495,59599.95351,53456.05292,10262.96128,,,,,
Run_1638,0.11234795,59706.65985,39267.2895,6954.465462,,,,,
Run_1639,0.11186667,59541.90953,57042.7704,12388.61997,,,,,
Run_1640,0.000690965,3090.642034,2337176.035,16494197.2,,,,,
Run_1641,0.000812671,3140.853384,8426631.922,31740155.1,,,,,
Run_1642,0.000818879,3141.519717,17709383.21,64355141.72,,,,,
Run_1643,0.000818766,3141.475692,17670408.75,64165143.72,,,,,
Run_1644,0.000818644,3141.41645,17082884.82,62019885.88,,,,,
Run_1645,0.000801415,3140.035545,13918612.51,62441724.81,,,,,
Run_1646,0.000700881,3091.440583,5732527.617,29798802.82,,,,,
Run_1647,0.112395339,59724.92765,35693.84551,7011.093439,,,,,
Run_1648,0.000818644,3141.41645,17082884.82,62019885.88,,,,,
Run_1649,0.000899732,3180.927784,824249.5902,3437013.529,,,,,
Run_1650,0.000927582,3183.158024,5072894.082,14260208.6,,,,,
Run_1651,0.000899732,3180.927672,824249.5183,3437013.254,,,,,
Run_1652,0.000899732,3180.927758,824249.5759,3437013.468,,,,,
Run_1653,0.000899732,3180.927784,824249.5902,3437013.529,,,,,
Run_1654,151767.7451,3513.600603,382.7304698,26745.57032,,,,,
Run_1655,0.000693821,3090.841523,163467.0856,1536927.918,,,,,
Run_1656,0.062145721,39679.88646,73015.16069,219201.6668,,,,,
Run_1657,3521.656991,56186.72918,197.6181655,4406.125705,,,,,
Run_1658,2053.239419,57718.95544,277.569896,6328.461755,,,,,
Run_1659,2053.239419,57718.95544,277.3922333,6314.5912,,,,,
Run_1660,2053.239419,57718.95544,277.3136814,6308.458395,,,,,
Run_1661,0.088341258,50361.52281,86718.71187,193586.7952,,,,,
Run_1662,2949.037792,56840.46442,213.5185044,7336.982393,,,,,
Run_1663,103249.7706,3496.655691,332.7014393,16694.26561,,,,,
Run_1664,2053.239419,57718.95544,277.3136814,6308.458395,,,,,
Run_1665,0.027650701,23795.63311,42466.80681,372273.3167,,,,,
Run_1666,0.023848011,21799.01749,38131.89471,342531.2339,,,,,
Run_1667,0.027650702,23795.6332,45335.27094,410229.0526,,,,,
Run_1668,0.027650701,23795.63309,40856.22383,350462.5286,,,,,
Run_1669,0.027650701,23795.63311,42466.80681,372273.3167,,,,,
Run_1670,2192.881348,57553.10253,157.7511411,4349.04562,,,,,
Run_1671,0.027650701,23795.63311,42466.80681,372273.3167,,,,,
Run_1672,0.002362242,3903.196454,38261943.49,295138737.2,,,,,
Run_1673,1222046.459,5922.541271,2919.201932,273045.1068,,,,,
Run_1674,1222024.063,5892.852626,2418.299694,139875.684,,,,,
Run_1675,1222024.063,5892.852627,2857.645229,243386.2986,,,,,
Run_1676,1222024.063,5892.852627,2845.077535,240551.6717,,,,,
Run_1677,0.002343875,3903.299473,31600597.24,234413784.6,,,,,
Run_1678,1222024.063,5892.852627,2845.077535,240551.6717,,,,,
Run_1679,2464.829372,57270.58646,154.4476491,5005.627961,,,,,
Run_1680,1222024.063,5892.852627,2845.077535,240551.6717,,,,,
Run_1681,0.0007826,3135.42851,5227431.534,19647799.99,,,,,
Run_1682,0.00077108,3129.159026,4582168.735,17412780.98,,,,,
Run_1683,0.0007826,3135.428185,5227431.344,19647799.35,,,,,
Run_1684,0.0007826,3135.428285,5227431.404,19647799.54,,,,,
Run_1685,0.0007826,3135.42851,5227431.534,19647799.99,,,,,
Run_1686,0.000697944,3091.210521,3540671.142,20087788.52,,,,,
Run_1687,0.0007826,3135.42851,5227431.534,19647799.99,,,,,
Run_1688,0.102288168,55781.9571,94842.63318,151939.576,,,,,
Run_1689,0.083180445,48244.37153,89963.26234,401024.1698,,,,,
Run_1690,0.08197327,47762.12845,88907.31774,396999.2392,,,,,
Run_1691,0.08197327,47762.12845,88896.30484,396898.3313,,,,,
Run_1692,0.08197327,47762.12845,88868.00172,396639.0253,,,,,
Run_1693,0.101781076,55590.43011,94480.86844,150891.7755,,,,,
Run_1694,0.08197327,47762.12845,88868.00172,396639.0253,,,,,
Run_1695,0.000697415,3091.161062,3077158.032,17756856.9,,,,,
Run_1696,0.08197327,47762.12845,88868.00172,396639.0253,,,,,
Run_1697,3.541318663,59865.11454,488.4572325,5092.914079,,,,,
Run_1698,3.668030298,59862.42732,484.902925,5056.346246,,,,,
Run_1699,3.541318663,59865.11454,487.1304383,5044.241791,,,,,
Run_1700,3.541318662,59865.11454,490.6295984,5172.605832,,,,,
