,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_3583,467093.3573,4390.712818,1394.672728,147854.1182,,,,,
Run_3584,467093.3573,4390.712818,1394.672728,147854.1182,,,,,
Run_3585,0.001775656,3699.393072,518829.1248,10797477.78,,,,,
Run_3586,0.001957337,3739.041274,3083800218,12956029822,,,,,
Run_3587,0.001775659,3699.395124,569284.6097,11187190.22,,,,,
Run_3588,0.001775658,3699.394244,556865.9136,11101625.45,,,,,
Run_3589,0.001775656,3699.393172,527597.9232,10797462.05,,,,,
Run_3590,0.001791615,3699.538118,607077.4573,10796978.83,,,,,
Run_3591,0.002287938,3902.208759,1114231.316,18239369.86,,,,,
Run_3592,0.001775656,3699.393072,518829.1248,10797477.78,,,,,
Run_3593,0.002319145,3902.499135,1495104.609,18999877.8,,,,,
Run_3594,0.002754016,4027.147745,8379118338,27820458538,,,,,
Run_3595,0.002786658,4041.843415,8427974370,28071507794,,,,,
Run_3596,0.002815802,4053.084357,8380381379,28128618072,,,,,
Run_3597,0.002785371,4045.267469,7963058823,28197251415,,,,,
Run_3598,0.002010239,3761.067988,3421781059,13577798934,,,,,
Run_3599,0.002817403,4054.109653,8435283329,28113964158,,,,,
Run_3600,0.002817403,4054.109653,8435283329,28113964158,,,,,
Run_3601,466761.6986,4186.969827,766.7215894,44645.07221,,,,,
Run_3602,466726.179,4158.577015,737.6521641,42924.89534,,,,,
Run_3603,466761.6986,4186.969827,771.9339791,46346.55511,,,,,
Run_3604,466761.6985,4186.969827,1015.778,113062.2307,,,,,
Run_3605,466761.7004,4186.967924,766.7209438,44645.07219,,,,,
Run_3606,468125.1822,4507.524291,1167.456106,14243.0221,,,,,
Run_3607,466761.6986,4186.969827,766.7215894,44645.07221,,,,,
Run_3608,466761.6986,4186.969827,766.7215894,44645.07221,,,,,
Run_3609,468125.1824,4507.523954,1440.812962,39766.75944,,,,,
Run_3610,468063.7402,4511.225634,1445.269022,39673.59823,,,,,
Run_3611,468063.7402,4511.225633,1180.986119,14944.70273,,,,,
Run_3612,468063.7399,4511.225994,1447.434535,39873.00492,,,,,
Run_3613,466726.1809,4158.574991,973.3022444,108559.6771,,,,,
Run_3614,468063.7402,4511.225634,1447.434504,39873.0049,,,,,
Run_3615,468063.7402,4511.225634,1447.434504,39873.0049,,,,,
Run_3616,468063.7402,4511.225634,1447.434504,39873.0049,,,,,
Run_3617,0.00286202,4006.453373,4634602399,12333802699,,,,,
Run_3618,0.002546293,3906.971966,120604722,403581899.7,,,,,
Run_3619,0.002872292,4009.541097,4634604543,12333808408,,,,,
Run_3620,0.002850109,4002.716491,4634595426,12333782757,,,,,
Run_3621,0.002863383,4007.224587,4670146049,12326308458,,,,,
Run_3622,0.003402187,4049.056985,5263382626,11837934467,,,,,
Run_3623,0.00286202,4006.453373,4634602399,12333802699,,,,,
Run_3624,0.00286202,4006.453373,4634602399,12333802699,,,,,
Run_3625,0.003409898,4051.698677,5293878201,11831306430,,,,,
Run_3626,0.002602766,3908.13296,157289585.3,402585232.4,,,,,
Run_3627,0.002603552,3908.378045,157290053.5,402586109.9,,,,,
Run_3628,0.002603293,3908.274626,154740294.3,402740346.1,,,,,
Run_3629,0.00254655,3907.074965,123071630.8,403450982.8,,,,,
Run_3630,0.002603394,3908.330462,157290024.4,402586051,,,,,
Run_3631,0.002603394,3908.330462,157290024.4,402586051,,,,,
Run_3632,0.002603394,3908.330462,157290024.4,402586051,,,,,
Run_3633,0.001271095,3458.676401,9790401.579,113531238.6,,,,,
Run_3634,0.001295054,3463.663841,245687939.8,1677673352,,,,,
Run_3635,0.001271046,3458.660062,9790179.865,113529959,,,,,
Run_3636,0.00127112,3458.684488,9790409.353,113531297,,,,,
Run_3637,0.001271088,3458.672391,9602273.031,113539499.8,,,,,
Run_3638,0.001274097,3458.720858,10627896.96,113500460.9,,,,,
Run_3639,0.001819188,3700.577527,40997374.55,312376496.8,,,,,
Run_3640,0.001271095,3458.676401,9790401.579,113531238.6,,,,,
Run_3641,0.001829621,3700.718056,42530748.34,312318845.5,,,,,
Run_3642,0.001925616,3724.57248,1125613453,5236075371,,,,,
Run_3643,0.001916771,3721.770404,1125602297,5236020051,,,,,
Run_3644,0.00192505,3724.715183,1156020526,5230703058,,,,,
Run_3645,0.001913575,3722.735403,1068076784,5244074158,,,,,
Run_3646,0.001297831,3463.984109,255693072.9,1676691204,,,,,
Run_3647,0.001923865,3724.049536,1125613143,5236074098,,,,,
Run_3648,0.001923865,3724.049536,1125613143,5236074098,,,,,
Run_3649,0.001857717,3702.723585,154117062.9,833011609.2,,,,,
Run_3650,0.001791649,3699.593295,4047825.744,49802865.3,,,,,
Run_3651,0.001858794,3703.105617,154165883.5,833196363.1,,,,,
Run_3652,0.00185572,3701.7406,142457853,793896145.2,,,,,
Run_3653,0.001857716,3702.723017,154085802.6,833013953.2,,,,,
Run_3654,0.001838315,3702.185801,133664933.7,834319095.1,,,,,
Run_3655,0.001281794,3459.182051,35704523.23,288911210.5,,,,,
Run_3656,0.001857717,3702.723585,154117062.9,833011609.2,,,,,
Run_3657,0.001276432,3459.041588,31215984.43,289121722.5,,,,,
Run_3658,0.001257061,3458.37087,786365.2912,19316127.19,,,,,
Run_3659,0.001257075,3458.377335,860945.0667,19977706.22,,,,,
Run_3660,0.00125707,3458.37523,860224.13,19971984.55,,,,,
Run_3661,0.001262925,3458.431238,1035689.482,19969577.32,,,,,
Run_3662,0.001773054,3699.412429,3314329.309,49805591.01,,,,,
Run_3663,0.00125707,3458.375228,860133.2954,19971985.46,,,,,
Run_3664,0.00125707,3458.375228,860133.2954,19971985.46,,,,,
Run_3665,0.001866659,3521.582505,1112524684,2939386009,,,,,
Run_3666,0.001646239,3490.311811,335357833.1,909484597.5,,,,,
Run_3667,0.001865222,3521.154561,1112524436,2939385373,,,,,
Run_3668,0.001866451,3521.521114,1112524653,2939385974,,,,,
Run_3669,0.001866657,3521.581428,1112476448,2939398686,,,,,
Run_3670,0.001340991,3474.308506,673567793.7,3123932406,,,,,
Run_3671,0.00309543,3859.077703,4146786159,9265939650,,,,,
Run_3672,0.001866659,3521.582505,1112524684,2939386009,,,,,
Run_3673,0.002058756,3763.005295,2884736019,9955198007,,,,,
Run_3674,0.001951942,3718.966996,852097247.6,2884267564,,,,,
Run_3675,0.001950913,3718.65816,852097043,2884266919,,,,,
Run_3676,0.001950571,3718.555337,852233092.7,2884245160,,,,,
Run_3677,0.002610802,3768.910136,1258039839,2728040104,,,,,
Run_3678,0.001305083,3462.873843,198827302.4,949632695.1,,,,,
Run_3679,0.001950566,3718.552379,852096947.3,2884266646,,,,,
Run_3680,0.001950566,3718.552379,852096947.3,2884266646,,,,,
Run_3681,1234208.472,4441.856024,631.7770176,19298.66321,,,,,
Run_3682,1234282.013,4446.39258,598.414685,18251.81452,,,,,
Run_3683,1234208.472,4441.856024,635.6662837,19735.25739,,,,,
Run_3684,1234208.472,4441.856024,645.2791945,20813.0919,,,,,
Run_3685,1234208.472,4441.856177,631.7772581,19298.66593,,,,,
Run_3686,1222019.514,6427.440878,3560.320458,578821.6734,,,,,
Run_3687,1234208.472,4441.856024,631.7770176,19298.66321,,,,,
Run_3688,1234208.472,4441.856024,631.7770176,19298.66321,,,,,
Run_3689,1222019.513,6427.441462,3731.501577,621989.5082,,,,,
Run_3690,1222314.166,6637.654383,4286.686724,764792.6304,,,,,
Run_3691,1222314.166,6637.654383,4145.932084,731079.1952,,,,,
Run_3692,1222314.166,6637.653913,4317.193857,772021.5316,,,,,
Run_3693,1234282.013,4446.392713,613.6850486,19949.16304,,,,,
Run_3694,1222314.166,6637.654384,4317.194145,772021.5337,,,,,
Run_3695,1222314.166,6637.654384,4317.194145,772021.5337,,,,,
Run_3696,1222314.166,6637.654384,4317.194145,772021.5337,,,,,
Run_3697,0.00185288,3700.328154,12687683.46,84068913.77,,,,,
Run_3698,0.00189591,3703.669094,153831264.6,629598446.5,,,,,
Run_3699,0.001852881,3700.328384,12687683.8,84068914.39,,,,,
Run_3700,0.001852848,3700.318187,12687673.42,84068870.15,,,,,
Run_3701,0.001848798,3700.29977,12406626.7,83899542.53,,,,,
Run_3702,0.001821623,3699.979108,9727652.358,84146208.04,,,,,
Run_3703,0.001279679,3458.627336,3047138.865,32706675.62,,,,,
Run_3704,0.00185288,3700.328154,12687683.46,84068913.77,,,,,
Run_3705,0.001270431,3458.527321,2327561.483,32697260.21,,,,,
Run_3706,0.00128348,3459.153818,28078753.33,220850678.8,,,,,
Run_3707,0.001283552,3459.176098,28078774.34,220850795.9,,,,,
Run_3708,0.0012838,3459.173928,28960725.52,221281718,,,,,
Run_3709,0.001290647,3459.346271,34113869.16,220584509.6,,,,,
Run_3710,0.001864071,3702.615387,121578191.6,628157584.6,,,,,
Run_3711,0.001283485,3459.155299,28078755.45,220850690.9,,,,,
Run_3712,0.001283485,3459.155299,28078755.45,220850690.9,,,,,
Run_3713,407169.1824,14585.21269,2069.771016,300596.5226,,,,,
Run_3714,451130.4299,9894.195779,1370.711507,90114.88708,,,,,
Run_3715,407169.1824,14585.21269,2120.628468,310363.6061,,,,,
Run_3716,407169.1824,14585.21269,2116.277323,309527.8405,,,,,
Run_3717,407169.1955,14585.19937,2069.760271,300596.522,,,,,
Run_3718,0.001278155,3458.669556,6131063.215,64108107.58,,,,,
Run_3719,729637.1889,18955.25866,4491.532722,660441.025,,,,,
Run_3720,407169.1824,14585.21269,2069.771016,300596.5226,,,,,
Run_3721,0.001844148,3700.542076,26257476.99,170948226.7,,,,,
Run_3722,0.001790708,3699.545643,1235707.533,17921046.58,,,,,
Run_3723,0.001790709,3699.545727,1235707.607,17921047.25,,,,,
Run_3724,0.001790704,3699.544637,1170323.624,17921401.87,,,,,
Run_3725,806462.3791,13274.73041,2578.470011,179782.6119,,,,,
Run_3726,0.001262628,3458.419613,330778.0498,7647131.614,,,,,
Run_3727,0.001790709,3699.546092,1235707.863,17921049.58,,,,,
Run_3728,0.001790709,3699.546092,1235707.863,17921049.58,,,,,
Run_3729,0.002634979,3963.597564,2732385486,9531482787,,,,,
Run_3730,0.002544547,3928.679801,1139671921,4139108530,,,,,
Run_3731,0.002631697,3962.62254,2732384965,9531481220,,,,,
Run_3732,0.002632442,3962.845558,2732385088,9531481784,,,,,
Run_3733,0.002632854,3962.425565,2679953022,9540379513,,,,,
Run_3734,1223458.435,6812.754325,4582.148722,586507.1218,,,,,
Run_3735,0.001300242,3463.978959,248350627.4,1515566130,,,,,
Run_3736,0.002634979,3963.597564,2732385486,9531482787,,,,,
Run_3737,467127.4814,4375.424311,1340.545968,124227.6744,,,,,
Run_3738,466965.601,4278.625646,1189.944079,111820.3819,,,,,
Run_3739,466965.601,4278.625646,1188.51405,111518.1718,,,,,
Run_3740,466965.6032,4278.623262,1178.036306,109297.9771,,,,,
Run_3741,0.001291077,3460.757971,104741999.8,693985569.8,,,,,
Run_3742,1222935.911,6468.040202,3841.714313,482183.0107,,,,,
Run_3743,466965.601,4278.625647,1178.036977,109297.9771,,,,,
Run_3744,466965.601,4278.625647,1178.036977,109297.9771,,,,,
Run_3745,0.002591844,3972.814401,5805426027,24499787882,,,,,
Run_3746,0.002529864,3939.128754,3048883903,12982556795,,,,,
Run_3747,0.002617966,3987.576718,6077395087,25758015036,,,,,
Run_3748,0.002612325,3984.60624,6042435645,25580619302,,,,,
Run_3749,0.002591822,3972.797951,5804103702,24499941281,,,,,
Run_3750,0.003025021,4025.151751,8660552312,23371528054,,,,,
Run_3751,0.001916311,3728.451965,2373228254,11848808011,,,,,
Run_3752,0.002591844,3972.814401,5805426027,24499787882,,,,,
Run_3753,0.002204497,3770.715437,3772463236,12063910716,,,,,
Run_3754,0.002064365,3734.304991,2093656731,6441398896,,,,,
Run_3755,0.002066299,3735.323721,2107295028,6485562300,,,,,
Run_3756,0.002073036,3738.611286,2133987525,6577430333,,,,,
Run_3757,0.001900004,3720.218648,1349662060,6790048378,,,,,
Run_3758,0.002896497,3991.933528,5151654814,13371863910,,,,,
Run_3759,0.002073032,3738.608529,2133813876,6577452431,,,,,
Run_3760,0.002073032,3738.608529,2133813876,6577452431,,,,,
Run_3761,0.001919708,3707.873103,344049311.8,1252010881,,,,,
Run_3762,0.001893889,3702.294686,89034801.2,381448703.4,,,,,
Run_3763,0.00191974,3707.882749,344049317.6,1252010897,,,,,
Run_3764,0.001919745,3707.884354,344049318.6,1252010901,,,,,
Run_3765,0.001919773,3707.909426,345695674,1251825711,,,,,
Run_3766,0.001858532,3704.822755,227376350.8,1260274957,,,,,
Run_3767,0.002595921,3922.542012,837478929.5,2452460871,,,,,
Run_3768,0.001919708,3707.873103,344049311.8,1252010881,,,,,
Run_3769,0.00246002,3915.232766,551965278.1,2474433063,,,,,
Run_3770,0.002391214,3905.716746,127099527,728108406,,,,,
Run_3771,0.002391211,3905.716121,127099526.8,728108404.4,,,,,
Run_3772,0.002391163,3905.685999,125542115.2,728167609.1,,,,,
Run_3773,0.002536032,3908.939544,216200787.3,724073730,,,,,
Run_3774,0.001826948,3700.936465,53714957.32,382950768,,,,,
Run_3775,0.002391225,3905.720286,127099529.7,728108415.7,,,,,
Run_3776,0.002391225,3905.720286,127099529.7,728108415.7,,,,,
Run_3777,0.001300134,3459.587576,41462185.63,185745747.1,,,,,
Run_3778,0.001521751,3490.963433,891685957.3,3281636498,,,,,
Run_3779,0.001298837,3458.89352,18663947.58,111969534.1,,,,,
Run_3780,0.001299938,3459.523084,41461495.33,185743610.2,,,,,
Run_3781,0.001300111,3459.574036,40828235.12,185801122.1,,,,,
Run_3782,0.001271581,3458.82112,17063661.11,186512195.6,,,,,
Run_3783,0.001300134,3459.587576,41462185.63,185745747.1,,,,,
Run_3784,0.001300134,3459.587576,41462185.63,185745747.1,,,,,
Run_3785,0.001271027,3458.494822,904162.0172,33287355.77,,,,,
Run_3786,0.001302379,3467.907064,486488352.4,3429038962,,,,,
Run_3787,0.00128909,3460.440782,232449186,1925770137,,,,,
Run_3788,0.001287595,3458.834955,32868177.71,483434354.8,,,,,
Run_3789,0.001489905,3472.83357,78311723.37,478837728.6,,,,,
Run_3790,0.001287594,3458.833313,32601133.44,483447352.2,,,,,
Run_3791,0.001287594,3458.833313,32601133.44,483447352.2,,,,,
Run_3792,0.001287594,3458.833313,32601133.44,483447352.2,,,,,
Run_3793,0.002671123,3991.688454,4166133687,16361157181,,,,,
Run_3794,0.002452167,3911.814177,402964584.3,1909404836,,,,,
Run_3795,0.002665399,3989.917305,4166131430,16361148224,,,,,
Run_3796,0.002679768,3994.284707,4166135418,16361163932,,,,,
Run_3797,0.002674654,3993.686333,4258149576,16342580601,,,,,
Run_3798,0.002790738,4016.701611,5297421926,16187460434,,,,,
Run_3799,0.002671123,3991.688454,4166133687,16361157181,,,,,
Run_3800,0.002671123,3991.688454,4166133687,16361157181,,,,,
Run_3801,0.00280171,4020.760991,5371707910,16170889495,,,,,
Run_3802,0.00256475,3917.334779,599301163.7,1895639804,,,,,
Run_3803,0.002562586,3916.672204,599300432.7,1895637914,,,,,
Run_3804,0.002563804,3916.895149,583908874.5,1897091699,,,,,
Run_3805,0.002453431,3912.349794,418096834.4,1908334771,,,,,
Run_3806,0.002564414,3917.234783,599301109.7,1895639659,,,,,
Run_3807,0.002564414,3917.234783,599301109.7,1895639659,,,,,
Run_3808,0.002564414,3917.234783,599301109.7,1895639659,,,,,
Run_3809,0.001297694,3461.752552,147779798.6,847124378.3,,,,,
Run_3810,0.001277521,3458.623487,3873483.419,42692437.01,,,,,
Run_3811,0.001297847,3461.79889,147779832.5,847124539.9,,,,,
Run_3812,0.001297722,3461.761201,147779806,847124424.7,,,,,
Run_3813,0.001297682,3461.745942,147476662.2,847169919.6,,,,,
Run_3814,0.001907448,3510.898224,386915185.9,799476000.4,,,,,
Run_3815,0.001921242,3714.175887,652877535.3,2562889553,,,,,
Run_3816,0.001297694,3461.752552,147779798.6,847124378.3,,,,,
Run_3817,0.003122404,3808.341982,1375570506,2380074079,,,,,
Run_3818,0.002206397,3718.639233,46871459.43,108643179.4,,,,,
Run_3819,0.002206437,3718.651174,46871468.13,108643194.9,,,,,
Run_3820,0.002206451,3718.65765,47086578.54,108631970.3,,,,,
Run_3821,0.001841726,3700.302861,15891140.9,111299867.5,,,,,
Run_3822,0.001452289,3469.893459,13247969.07,42029477.71,,,,,
Run_3823,0.002206442,3718.652901,46871469.16,108643196.8,,,,,
Run_3824,0.002206442,3718.652901,46871469.16,108643196.8,,,,,
Run_3825,832186.7809,4838.923748,1582.130131,89648.78914,,,,,
Run_3826,834225.075,5976.75635,3218.992093,209320.3655,,,,,
Run_3827,832186.7809,4838.923748,1476.819542,69707.08049,,,,,
Run_3828,832186.7809,4838.923748,1600.344948,93058.4541,,,,,
Run_3829,832186.7777,4838.925383,1582.133234,89648.82021,,,,,
Run_3830,0.00178674,3699.526662,2497132.094,35042596.99,,,,,
Run_3831,466628.9231,3992.773899,741.1853555,37402.42961,,,,,
Run_3832,832186.7809,4838.923748,1582.130131,89648.78914,,,,,
Run_3833,0.001261399,3458.409988,642291.2367,14236679.09,,,,,
Run_3834,0.001295443,3462.553195,199281759.8,1276820235,,,,,
Run_3835,0.00129114,3460.567053,176204015.1,1163302055,,,,,
Run_3836,0.001292632,3461.438176,197428698.9,1263278011,,,,,
Run_3837,467647.3137,4507.979853,1382.875056,64530.85548,,,,,
Run_3838,0.001900222,3712.620662,866343495.9,3893436386,,,,,
Run_3839,0.001292622,3461.430522,196931436.5,1263361384,,,,,
Run_3840,0.001292622,3461.430522,196931436.5,1263361384,,,,,
Run_3841,0.002250465,3901.902148,2122125.057,35898890.23,,,,,
Run_3842,0.002302348,3902.58504,13462470.72,137834781,,,,,
Run_3843,0.002250464,3901.902068,2122125.004,35898889.55,,,,,
Run_3844,0.002250462,3901.901214,2122124.05,35898879.67,,,,,
Run_3845,0.002250457,3901.900566,2049985.524,35898984.32,,,,,
Run_3846,0.002254284,3901.937072,2180043.67,35897983.17,,,,,
Run_3847,0.001251435,3458.316809,268721.7934,8752505.406,,,,,
Run_3848,0.002250465,3901.902148,2122125.057,35898890.23,,,,,
Run_3849,0.001252118,3458.322912,272792.3633,8752442.562,,,,,
Run_3850,0.001261012,3458.426064,1538307.246,29788912.33,,,,,
Run_3851,0.001261013,3458.426671,1538307.9,29788920.07,,,,,
Run_3852,0.001261012,3458.426259,1552469.285,29788696.82,,,,,
Run_3853,0.001260248,3458.418313,1502096.713,29789520.2,,,,,
Run_3854,0.002307067,3902.617053,13340869.89,137831885.3,,,,,
Run_3855,0.001261011,3458.425957,1538307.033,29788910.48,,,,,
Run_3856,0.001261011,3458.425957,1538307.033,29788910.48,,,,,
Run_3857,0.001942044,3714.297207,637798395.5,2163404051,,,,,
Run_3858,0.001960356,3722.327872,1009044575,3368514965,,,,,
Run_3859,0.001942006,3714.285804,637798389.1,2163404054,,,,,
Run_3860,0.001925891,3707.50425,585624381,2020715993,,,,,
Run_3861,0.001942561,3714.58529,650816729.8,2161538742,,,,,
Run_3862,0.001946732,3714.857085,661780737.3,2162105471,,,,,
Run_3863,0.002648481,3938.104752,1547751614,4294866694,,,,,
Run_3864,0.001942044,3714.297207,637798395.5,2163404051,,,,,
Run_3865,0.002618051,3922.123456,1491923186,3948422429,,,,,
Run_3866,0.002640151,3933.412067,2398026926,6271297760,,,,,
Run_3867,0.002705826,3960.818426,2591818165,6741482236,,,,,
Run_3868,0.002637957,3931.864153,2316086203,6216316395,,,,,
Run_3869,0.002629771,3931.528988,2294732515,6213395833,,,,,
Run_3870,0.001938547,3712.024043,972253607.4,3109973719,,,,,
Run_3871,0.002638773,3932.540462,2369858946,6208281177,,,,,
Run_3872,0.002638773,3932.540462,2369858946,6208281177,,,,,
Run_3873,832442.3506,5418.918244,2594.223253,415144.838,,,,,
Run_3874,832558.2497,5503.843823,2799.812173,445257.3321,,,,,
Run_3875,832442.3511,5418.918246,2663.821508,431541.4311,,,,,
Run_3876,832442.3507,5418.918243,2445.686778,379271.0997,,,,,
Run_3877,832442.3411,5418.927967,2594.228116,415144.867,,,,,
Run_3878,832780.6543,5488.080176,2750.851449,389159.1372,,,,,
Run_3879,832442.3506,5418.918244,2594.223253,415144.838,,,,,
Run_3880,832442.3506,5418.918244,2594.223253,415144.838,,,,,
Run_3881,832780.647,5488.087566,2769.986613,393553.9434,,,,,
Run_3882,832909.2008,5576.829398,2784.790516,378378.8831,,,,,
Run_3883,832909.2004,5576.829398,3027.401647,432288.8877,,,,,
Run_3884,832909.2073,5576.822589,2971.601935,420118.9532,,,,,
Run_3885,832558.2411,5503.852768,2822.121268,450303.8345,,,,,
Run_3886,832909.2009,5576.829399,2971.605487,420118.9805,,,,,
Run_3887,832909.2009,5576.829399,2971.605487,420118.9805,,,,,
Run_3888,832909.2009,5576.829399,2971.605487,420118.9805,,,,,
Run_3889,0.001281057,3458.899238,16653205.53,146549352,,,,,
Run_3890,0.001285184,3459.319239,36132713.49,274150421.2,,,,,
Run_3891,0.001280849,3458.82072,16570312.83,146182621.5,,,,,
Run_3892,0.001281111,3458.916465,16653228.54,146549484.7,,,,,
Run_3893,0.001281055,3458.898353,16611144.36,146552117.6,,,,,
Run_3894,0.001282055,3458.917413,17097689.79,146532203.7,,,,,
Run_3895,0.001281057,3458.899238,16653205.53,146549352,,,,,
Run_3896,0.001281057,3458.899238,16653205.53,146549352,,,,,
Run_3897,0.001282036,3458.91052,17054021.81,146535002.8,,,,,
Run_3898,0.001286231,3459.382068,36918436.96,274114282.7,,,,,
Run_3899,0.001285643,3459.16901,36756778.53,273396839.1,,,,,
Run_3900,0.00128607,3459.332372,36999937.48,274106256.4,,,,,
